t_values,ir_values,red_values
150.258156,41616.0,58600.0
150.271056,41625.0,58584.0
150.282072,41647.0,58610.0
150.295604,41648.0,58620.0
150.308504,41635.0,58633.0
150.319524,41629.0,58632.0
150.333268,41660.0,58652.0
150.344284,41671.0,58660.0
150.357808,41652.0,58709.0
150.370716,41674.0,58703.0
150.381732,41678.0,58719.0
150.395264,41681.0,58722.0
150.408156,41692.0,58723.0
150.419172,41686.0,58736.0
150.432924,41692.0,58726.0
150.44394,41674.0,58763.0
150.457464,41684.0,58738.0
150.470364,41679.0,58763.0
150.48138,41686.0,58771.0
150.4949,41688.0,58783.0
150.507804,41704.0,58798.0
150.518824,41678.0,58809.0
150.532356,41684.0,58828.0
150.545244,41692.0,58817.0
150.556264,41686.0,58828.0
150.57002,41700.0,58840.0
150.581036,41686.0,58830.0
150.594576,41688.0,58857.0
150.60746,41702.0,58869.0
150.618476,41690.0,58847.0
150.63202,41684.0,58868.0
150.644912,41701.0,58878.0
150.655928,41699.0,58884.0
150.66968,41705.0,58903.0
150.680692,41697.0,58876.0
150.694212,41709.0,58901.0
150.707108,41703.0,58908.0
150.718124,41693.0,58911.0
150.731664,41691.0,58919.0
150.744564,41704.0,58912.0
150.75558,41709.0,58929.0
150.76912,41700.0,58928.0
150.782008,41704.0,58956.0
150.793024,41687.0,58944.0
150.806776,41713.0,58954.0
150.8178,41709.0,58968.0
150.83132,41702.0,58983.0
150.844212,41721.0,59005.0
150.855228,41731.0,59001.0
150.868764,41730.0,59031.0
150.881664,41729.0,59036.0
150.892684,41733.0,59049.0
150.906432,41742.0,59059.0
150.917448,41735.0,59065.0
150.930984,41768.0,59092.0
150.943872,41748.0,59115.0
150.954888,41757.0,59121.0
150.968436,41784.0,59150.0
150.981332,41780.0,59154.0
150.992348,41777.0,59144.0
151.005884,41782.0,59192.0
151.018776,41792.0,59196.0
151.029792,41797.0,59211.0
151.04354,41797.0,59226.0
151.054552,41810.0,59233.0
151.068084,41806.0,59258.0
151.080976,41806.0,59261.0
151.091984,41814.0,59280.0
151.105528,41817.0,59317.0
151.118412,41826.0,59329.0
151.129432,41838.0,59336.0
151.142964,41835.0,59380.0
151.15584,41843.0,59367.0
151.166856,41848.0,59390.0
151.180596,41853.0,59390.0
151.191612,41849.0,59388.0
151.205152,41837.0,59355.0
151.218032,41840.0,59339.0
151.229052,41820.0,59329.0
151.24258,41829.0,59297.0
151.25546,41803.0,59278.0
151.26648,41816.0,59298.0
151.28,41808.0,59268.0
151.292884,41810.0,59254.0
151.303904,41813.0,59266.0
151.317648,41809.0,59259.0
151.328668,41800.0,59252.0
151.342204,41806.0,59238.0
151.355084,41809.0,59220.0
151.3661,41797.0,59250.0
151.37962,41812.0,59239.0
151.392504,41820.0,59252.0
151.403528,41798.0,59259.0
151.417036,41821.0,59261.0
151.429924,41787.0,59252.0
151.440944,41805.0,59295.0
151.454468,41798.0,59265.0
151.467376,41807.0,59272.0
151.478392,41804.0,59276.0
151.492136,41813.0,59255.0
151.503152,41804.0,59257.0
151.516676,41817.0,59265.0
151.529572,41809.0,59248.0
151.540592,41795.0,59265.0
151.554116,41791.0,59245.0
151.567012,41807.0,59254.0
151.578032,41795.0,59257.0
151.591772,41805.0,59260.0
151.602788,41808.0,59254.0
151.616304,41817.0,59266.0
151.629204,41803.0,59243.0
151.640224,41790.0,59262.0
151.653752,41803.0,59281.0
151.666652,41818.0,59273.0
151.677668,41812.0,59278.0
151.6912,41814.0,59288.0
151.704092,41815.0,59295.0
151.715108,41823.0,59289.0
151.728856,41807.0,59330.0
151.739872,41819.0,59305.0
151.753392,41829.0,59328.0
151.766296,41842.0,59336.0
151.777312,41832.0,59342.0
151.790844,41845.0,59378.0
151.803744,41841.0,59381.0
151.814756,41834.0,59391.0
151.828292,41850.0,59397.0
151.841184,41835.0,59420.0
151.8522,41866.0,59419.0
151.865952,41867.0,59437.0
151.876968,41869.0,59450.0
151.8905,41872.0,59458.0
151.903396,41864.0,59461.0
151.914412,41866.0,59478.0
151.927948,41871.0,59501.0
151.940836,41870.0,59512.0
151.951856,41879.0,59524.0
151.965608,41882.0,59529.0
151.976624,41867.0,59534.0
151.990156,41890.0,59558.0
152.003052,41903.0,59549.0
152.014068,41885.0,59563.0
152.027616,41887.0,59580.0
152.040504,41907.0,59594.0
152.05152,41909.0,59602.0
152.065064,41904.0,59626.0
152.077948,41900.0,59619.0
152.088964,41904.0,59637.0
152.102712,41914.0,59653.0
152.113728,41904.0,59635.0
152.12726,41915.0,59659.0
152.14016,41919.0,59660.0
152.15118,41931.0,59654.0
152.164712,41922.0,59680.0
152.177596,41925.0,59682.0
152.188612,41942.0,59729.0
152.202148,41942.0,59731.0
152.215036,41932.0,59726.0
152.226056,41949.0,59740.0
152.239792,41951.0,59768.0
152.250808,41951.0,59749.0
152.264348,41951.0,59736.0
152.277232,41923.0,59716.0
152.288252,41932.0,59722.0
152.301784,41946.0,59698.0
152.314668,41932.0,59686.0
152.325684,41931.0,59675.0
152.339208,41919.0,59666.0
152.3521,41930.0,59678.0
152.363112,41918.0,59662.0
152.376848,41939.0,59662.0
152.38786,41924.0,59669.0
152.401396,41932.0,59685.0
152.41428,41924.0,59678.0
152.425296,41924.0,59696.0
152.438824,41933.0,59692.0
152.451708,41943.0,59687.0
152.462728,41926.0,59682.0
152.476244,41929.0,59697.0
152.489128,41930.0,59698.0
152.500144,41926.0,59721.0
152.513664,41936.0,59711.0
152.526556,41947.0,59703.0
152.537572,41949.0,59720.0
152.551308,41951.0,59741.0
152.562328,41947.0,59725.0
152.575856,41958.0,59729.0
152.588744,41969.0,59751.0
152.59976,41961.0,59734.0
152.61328,41975.0,59780.0
152.626184,41963.0,59762.0
152.637192,41966.0,59771.0
152.650716,41969.0,59794.0
152.663616,41980.0,59812.0
152.674632,41972.0,59803.0
152.688164,41967.0,59848.0
152.701052,41979.0,59859.0
152.712068,41979.0,59838.0
152.72582,41977.0,59861.0
152.736836,42015.0,59867.0
152.750368,42005.0,59875.0
152.763268,42000.0,59888.0
152.774284,42013.0,59852.0
152.78782,42011.0,59880.0
152.800708,42009.0,59900.0
152.811728,42018.0,59897.0
152.825476,41998.0,59911.0
152.836492,42012.0,59897.0
152.850012,41997.0,59913.0
152.862904,42014.0,59923.0
152.873916,42018.0,59931.0
152.887456,42027.0,59924.0
152.900356,42018.0,59955.0
152.911372,42010.0,59954.0
152.924908,42030.0,59964.0
152.9378,42020.0,59971.0
152.948816,42035.0,59969.0
152.962564,42027.0,59979.0
152.973584,42040.0,59971.0
152.987116,42030.0,59993.0
153.000016,42036.0,59992.0
153.011032,42036.0,59991.0
153.024584,42034.0,59995.0
153.03748,42035.0,60008.0
153.048496,42036.0,60028.0
153.062248,42036.0,60035.0
153.073268,42040.0,60036.0
153.086808,42053.0,60049.0
153.099712,42052.0,60058.0
153.110732,42057.0,60069.0
153.124276,42060.0,60089.0
153.137168,42069.0,60105.0
153.148184,42056.0,60110.0
153.161944,42065.0,60097.0
153.172964,42062.0,60122.0
153.186508,42072.0,60138.0
153.1994,42077.0,60129.0
153.21042,42062.0,60119.0
153.22396,42071.0,60137.0
153.23686,42063.0,60143.0
153.247876,42066.0,60131.0
153.261624,42058.0,60141.0
153.272644,42053.0,60120.0
153.28618,42034.0,60062.0
153.299072,42030.0,60043.0
153.310092,42025.0,60053.0
153.32364,41998.0,59986.0
153.336528,42008.0,59964.0
153.347548,42020.0,59960.0
153.361296,42011.0,59957.0
153.372316,41998.0,59951.0
153.385852,42001.0,59915.0
153.398752,42004.0,59908.0
153.409768,41979.0,59892.0
153.423316,41990.0,59883.0
153.436216,41975.0,59868.0
153.447232,41983.0,59894.0
153.460984,41975.0,59869.0
153.472008,41992.0,59856.0
153.485536,41984.0,59832.0
153.498428,41980.0,59845.0
153.509448,41976.0,59828.0
153.522984,41970.0,59828.0
153.53588,41962.0,59837.0
153.546904,41962.0,59826.0
153.560448,41970.0,59830.0
153.573336,41953.0,59819.0
153.584356,41952.0,59815.0
153.598104,41949.0,59787.0
153.609124,41956.0,59781.0
153.62266,41944.0,59770.0
153.635548,41951.0,59770.0
153.646568,41950.0,59769.0
153.6601,41935.0,59774.0
153.672992,41952.0,59759.0
153.684004,41938.0,59766.0
153.697748,41938.0,59756.0
153.70876,41946.0,59752.0
153.722296,41943.0,59756.0
153.735184,41922.0,59748.0
153.746192,41925.0,59764.0
153.759728,41920.0,59740.0
153.77262,41923.0,59735.0
153.78364,41909.0,59718.0
153.797172,41919.0,59738.0
153.810052,41921.0,59730.0
153.821068,41907.0,59714.0
153.8346,41927.0,59715.0
153.847484,41906.0,59707.0
153.8585,41895.0,59717.0
153.872232,41906.0,59698.0
153.883248,41913.0,59714.0
153.896772,41911.0,59712.0
153.90966,41912.0,59709.0
153.92068,41876.0,59716.0
153.934204,41890.0,59706.0
153.947092,41901.0,59715.0
153.958108,41908.0,59724.0
153.971636,41900.0,59738.0
153.984524,41902.0,59728.0
153.99554,41915.0,59741.0
154.009276,41910.0,59730.0
154.020296,41899.0,59737.0
154.033808,41920.0,59746.0
154.046688,41922.0,59766.0
154.057708,41922.0,59747.0
154.071228,41927.0,59771.0
154.084116,41924.0,59756.0
154.095132,41926.0,59777.0
154.108656,41928.0,59786.0
154.121564,41922.0,59781.0
154.132584,41924.0,59798.0
154.146108,41923.0,59801.0
154.159,41927.0,59807.0
154.17002,41932.0,59811.0
154.183776,41920.0,59811.0
154.194792,41928.0,59814.0
154.20832,41931.0,59817.0
154.22122,41930.0,59815.0
154.232236,41931.0,59825.0
154.245764,41924.0,59848.0
154.258652,41923.0,59840.0
154.269668,41943.0,59826.0
154.28342,41937.0,59857.0
154.294436,41944.0,59865.0
154.307964,41933.0,59863.0
154.320856,41923.0,59865.0
154.331872,41941.0,59864.0
154.345408,41926.0,59829.0
154.358304,41909.0,59816.0
154.369324,41924.0,59801.0
154.382852,41915.0,59766.0
154.39574,41906.0,59746.0
154.40676,41911.0,59738.0
154.420508,41901.0,59701.0
154.43152,41902.0,59691.0
154.445052,41874.0,59672.0
154.457948,41875.0,59637.0
154.468968,41879.0,59651.0
154.482504,41884.0,59632.0
154.495396,41874.0,59610.0
154.506416,41868.0,59618.0
154.520164,41863.0,59608.0
154.531184,41868.0,59611.0
154.54472,41862.0,59566.0
154.55762,41860.0,59593.0
154.568636,41854.0,59582.0
154.58218,41846.0,59586.0
154.59508,41865.0,59585.0
154.606096,41842.0,59579.0
154.619636,41854.0,59569.0
154.632524,41865.0,59561.0
154.643536,41863.0,59576.0
154.657292,41859.0,59563.0
154.668312,41860.0,59574.0
154.681848,41841.0,59553.0
154.694736,41857.0,59558.0
154.705752,41837.0,59535.0
154.719296,41845.0,59533.0
154.732188,41842.0,59539.0
154.7432,41857.0,59542.0
154.756944,41853.0,59543.0
154.767964,41846.0,59517.0
154.7815,41848.0,59530.0
154.794404,41846.0,59535.0
154.80542,41831.0,59552.0
154.818956,41853.0,59540.0
154.831844,41852.0,59531.0
154.84286,41837.0,59536.0
154.856612,41843.0,59538.0
154.867628,41844.0,59549.0
154.88116,41835.0,59530.0
154.894048,41836.0,59537.0
154.90506,41839.0,59528.0
154.918592,41846.0,59545.0
154.931488,41851.0,59547.0
154.9425,41848.0,59515.0
154.956036,41845.0,59519.0
154.968924,41834.0,59538.0
154.97994,41830.0,59535.0
154.993692,41845.0,59535.0
155.004708,41840.0,59529.0
155.01826,41856.0,59525.0
155.03114,41830.0,59522.0
155.04216,41826.0,59526.0
155.055692,41838.0,59531.0
155.068576,41830.0,59533.0
155.079592,41815.0,59523.0
155.093124,41836.0,59514.0
155.106008,41835.0,59525.0
155.117028,41825.0,59533.0
155.130768,41825.0,59520.0
155.141788,41829.0,59528.0
155.15532,41824.0,59523.0
155.1682,41838.0,59540.0
155.179216,41824.0,59522.0
155.192744,41832.0,59529.0
155.205624,41840.0,59536.0
155.216636,41823.0,59545.0
155.230164,41851.0,59557.0
155.243048,41841.0,59570.0
155.254064,41850.0,59578.0
155.26758,41851.0,59596.0
155.280472,41858.0,59607.0
155.291488,41868.0,59615.0
155.30522,41861.0,59605.0
155.316236,41873.0,59620.0
155.329756,41876.0,59646.0
155.342652,41857.0,59669.0
155.353664,41878.0,59662.0
155.367184,41882.0,59664.0
155.380092,41866.0,59661.0
155.391108,41864.0,59657.0
155.404632,41868.0,59629.0
155.417532,41834.0,59617.0
155.428552,41857.0,59603.0
155.442308,41848.0,59571.0
155.453324,41844.0,59559.0
155.466856,41842.0,59540.0
155.479752,41843.0,59548.0
155.490768,41860.0,59533.0
155.504292,41853.0,59527.0
155.517184,41859.0,59539.0
155.528208,41845.0,59534.0
155.541732,41851.0,59516.0
155.554632,41843.0,59522.0
155.565648,41843.0,59516.0
155.579404,41862.0,59503.0
155.590416,41834.0,59517.0
155.603952,41838.0,59521.0
155.616852,41846.0,59519.0
155.627868,41854.0,59508.0
155.6414,41839.0,59513.0
155.654292,41857.0,59526.0
155.665308,41845.0,59529.0
155.679064,41847.0,59524.0
155.690084,41858.0,59507.0
155.703608,41835.0,59503.0
155.716508,41837.0,59520.0
155.727524,41866.0,59478.0
155.741052,41850.0,59487.0
155.753952,41844.0,59486.0
155.764968,41850.0,59486.0
155.778516,41853.0,59491.0
155.791408,41841.0,59490.0
155.80242,41845.0,59505.0
155.81618,41857.0,59516.0
155.8272,41863.0,59512.0
155.840732,41866.0,59540.0
155.853628,41869.0,59547.0
155.86464,41877.0,59545.0
155.878176,41861.0,59534.0
155.891076,41869.0,59533.0
155.902096,41876.0,59549.0
155.915852,41878.0,59545.0
155.926868,41873.0,59576.0
155.940404,41865.0,59559.0
155.953296,41867.0,59570.0
155.964312,41880.0,59573.0
155.977856,41874.0,59561.0
155.990748,41886.0,59570.0
156.001768,41883.0,59584.0
156.015512,41879.0,59580.0
156.026528,41884.0,59558.0
156.04006,41894.0,59585.0
156.05296,41873.0,59595.0
156.063976,41890.0,59585.0
156.077524,41886.0,59600.0
156.090416,41888.0,59584.0
156.101432,41897.0,59586.0
156.114988,41895.0,59598.0
156.127872,41873.0,59594.0
156.138896,41883.0,59599.0
156.152648,41882.0,59592.0
156.163664,41872.0,59616.0
156.1772,41896.0,59609.0
156.1901,41897.0,59623.0
156.20112,41892.0,59620.0
156.214656,41916.0,59619.0
156.22754,41898.0,59627.0
156.238556,41886.0,59616.0
156.252308,41901.0,59638.0
156.263328,41904.0,59631.0
156.276864,41900.0,59635.0
156.289756,41906.0,59624.0
156.300772,41910.0,59630.0
156.314308,41883.0,59612.0
156.3272,41889.0,59570.0
156.33822,41890.0,59571.0
156.351964,41872.0,59497.0
156.362984,41865.0,59505.0
156.376528,41859.0,59434.0
156.38942,41858.0,59413.0
156.400436,41842.0,59407.0
156.413988,41842.0,59364.0
156.426876,41834.0,59331.0
156.437892,41823.0,59319.0
156.451424,41822.0,59295.0
156.464308,41802.0,59283.0
156.475328,41825.0,59271.0
156.489068,41817.0,59233.0
156.500088,41813.0,59238.0
156.513612,41812.0,59239.0
156.526496,41792.0,59225.0
156.537516,41805.0,59230.0
156.551052,41793.0,59239.0
156.563944,41794.0,59209.0
156.57496,41800.0,59209.0
156.588484,41804.0,59201.0
156.601376,41798.0,59203.0
156.612392,41817.0,59215.0
156.626136,41797.0,59192.0
156.637156,41802.0,59214.0
156.650696,41791.0,59178.0
156.663576,41790.0,59174.0
156.674596,41798.0,59174.0
156.688116,41799.0,59169.0
156.701012,41786.0,59148.0
156.712028,41796.0,59159.0
156.725552,41802.0,59150.0
156.738436,41812.0,59167.0
156.749456,41819.0,59150.0
156.763188,41806.0,59169.0
156.774204,41799.0,59149.0
156.787744,41805.0,59168.0
156.800628,41805.0,59153.0
156.811648,41799.0,59139.0
156.825172,41809.0,59169.0
156.838064,41808.0,59147.0
156.84908,41806.0,59177.0
156.862604,41832.0,59156.0
156.875496,41817.0,59162.0
156.886512,41817.0,59166.0
156.900244,41817.0,59161.0
156.91126,41821.0,59177.0
156.924784,41817.0,59175.0
156.937676,41828.0,59206.0
156.948696,41824.0,59192.0
156.962212,41827.0,59183.0
156.975116,41845.0,59192.0
156.986132,41830.0,59193.0
156.999668,41837.0,59210.0
157.012564,41823.0,59201.0
157.02358,41838.0,59203.0
157.037328,41841.0,59209.0
157.048344,41841.0,59226.0
157.061868,41845.0,59233.0
157.074768,41828.0,59226.0
157.085788,41837.0,59250.0
157.099312,41861.0,59244.0
157.112208,41851.0,59227.0
157.123228,41833.0,59219.0
157.136756,41847.0,59231.0
157.149644,41842.0,59221.0
157.160664,41835.0,59238.0
157.174412,41844.0,59232.0
157.185432,41845.0,59221.0
157.198948,41851.0,59220.0
157.21184,41845.0,59239.0
157.22286,41829.0,59217.0
157.236392,41819.0,59206.0
157.249284,41826.0,59208.0
157.2603,41823.0,59197.0
157.273836,41800.0,59150.0
157.286732,41798.0,59131.0
157.297744,41790.0,59124.0
157.3115,41781.0,59065.0
157.32252,41771.0,59039.0
157.336052,41737.0,58948.0
157.348944,41733.0,58909.0
157.35996,41718.0,58879.0
157.373512,41688.0,58785.0
157.3864,41683.0,58747.0
157.39742,41688.0,58733.0
157.411176,41659.0,58663.0
157.422196,41664.0,58640.0
157.435728,41619.0,58526.0
157.448616,41599.0,58481.0
157.459632,41575.0,58452.0
157.473176,41495.0,58286.0
157.48606,41448.0,58198.0
157.497076,41459.0,58150.0
157.51062,41355.0,57915.0
157.523516,41302.0,57803.0
157.534532,41295.0,57798.0
157.54828,41204.0,57568.0
157.559292,41198.0,57553.0
157.572832,41128.0,57376.0
157.58572,41075.0,57275.0
157.59674,41064.0,57255.0
157.610284,41024.0,57098.0
157.623168,40998.0,57032.0
157.63418,40998.0,57029.0
157.647932,40961.0,56922.0
157.658952,40967.0,56911.0
157.672488,40975.0,56939.0
157.685372,41000.0,56984.0
157.696388,41003.0,57007.0
157.709916,41066.0,57122.0
157.722804,41103.0,57201.0
157.733816,41117.0,57212.0
157.747344,41158.0,57288.0
157.760232,41192.0,57351.0
157.771244,41197.0,57365.0
157.78498,41251.0,57476.0
157.795996,41249.0,57461.0
157.809528,41295.0,57610.0
157.822404,41327.0,57689.0
157.833424,41343.0,57701.0
157.846952,41382.0,57809.0
157.859836,41387.0,57848.0
157.870856,41392.0,57867.0
157.884376,41436.0,57953.0
157.897256,41425.0,58008.0
157.908272,41451.0,57992.0
157.921792,41474.0,58042.0
157.934676,41490.0,58086.0
157.945696,41482.0,58101.0
157.959428,41513.0,58158.0
157.970448,41504.0,58145.0
157.98396,41535.0,58212.0
157.99684,41536.0,58230.0
158.00786,41550.0,58232.0
158.021376,41577.0,58280.0
158.034268,41581.0,58336.0
158.045288,41584.0,58329.0
158.058808,41597.0,58406.0
158.071696,41616.0,58442.0
158.082712,41605.0,58442.0
158.096232,41630.0,58470.0
158.10912,41628.0,58476.0
158.120132,41624.0,58490.0
158.133876,41632.0,58507.0
158.144892,41634.0,58512.0
158.158404,41646.0,58540.0
158.171296,41649.0,58541.0
158.182312,41662.0,58547.0
158.195836,41677.0,58585.0
158.208736,41661.0,58570.0
158.219752,41665.0,58581.0
158.233284,41658.0,58566.0
158.246176,41662.0,58578.0
158.257192,41660.0,58577.0
158.27094,41661.0,58579.0
158.28196,41678.0,58599.0
158.295484,41655.0,58581.0
158.308384,41651.0,58579.0
158.3194,41655.0,58589.0
158.332948,41627.0,58580.0
158.34584,41653.0,58583.0
158.356856,41624.0,58562.0
158.370388,41609.0,58528.0
158.383268,41581.0,58471.0
158.394288,41594.0,58483.0
158.408032,41554.0,58369.0
158.419048,41566.0,58363.0
158.43258,41527.0,58217.0
158.445464,41511.0,58187.0
158.456484,41510.0,58168.0
158.47002,41484.0,58062.0
158.482908,41476.0,58026.0
158.493924,41474.0,58037.0
158.50746,41450.0,57961.0
158.520352,41454.0,57938.0
158.531368,41432.0,57945.0
158.545116,41427.0,57921.0
158.556132,41443.0,57904.0
158.569672,41430.0,57913.0
158.582556,41438.0,57892.0
158.593576,41441.0,57901.0
158.607108,41447.0,57925.0
158.62,41460.0,57930.0
158.631012,41445.0,57905.0
158.64454,41454.0,57909.0
158.65742,41457.0,57923.0
158.668436,41460.0,57929.0
158.68218,41458.0,57939.0
158.6932,41435.0,57946.0
158.70674,41479.0,57938.0
158.719628,41452.0,57942.0
158.730644,41473.0,57941.0
158.74418,41458.0,57928.0
158.757056,41456.0,57914.0
158.768072,41454.0,57926.0
158.781596,41456.0,57915.0
158.794488,41451.0,57936.0
158.805508,41477.0,57918.0
158.81924,41462.0,57954.0
158.83026,41482.0,57950.0
158.843788,41482.0,57983.0
